URL,Ratings,Reviews,Product Rating,Brand,Price,XS,S,M,L,XL,XXL
https://www.flipkart.com/product/p/itme?pid=DREGTAGZHNDQGFZA,62 ,15 ,4.4,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGPZDZJFSGZQQY,65 ,6 ,3.6,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMHYUNPXBMZYWFT,65 ,6 ,3.6,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMHYUNPHHZMRQXG,65 ,6 ,3.6,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTFNVDUZZVGUTYK,59 ,8 ,3.3,Serein,299,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGDF7HSU4R4GU2,57 ,2 ,3.7,Serein,399,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGSUSYGWDNZWKG,57 ,3 ,3.8,FashFun,675,Yes,#N/A,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMFZHQ8ZXFPJGBG,55 ,10 ,3.7,Serein,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGWNPGYQFG53VK,56 ,16 ,4.2,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGWNQP2ZVHEZWG,56 ,16 ,4.2,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGTWYM4YFBZATY,56 ,16 ,4.2,FashFun,389,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREG5W4APTHZ9YN5,54 ,7 ,3.2,Serein,499,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHYUN4RSUY7EHH,54 ,3 ,3.5,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGXM4C8GZ7JGDC,51 ,22 ,4.1,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGGWZKUDEPCVB9,50 ,1 ,3.4,FashFun,499,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGFGG5SFVHHBZR,49 ,3 ,3.7,Serein,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=NSTGYN5N27DPFGHY,47 ,7 ,2.9,Serein,499,#N/A,Yes,Yes,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGVGGQRFAZSF2Y,47,1,3.1,FashFun,399,#N/A,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGWGXQAX6AQMW3,47,12,3.9,FashFun,489,#N/A,#N/A,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGPZC4ZYPUZP3Z,46 ,4 ,3.5,FashFun,399,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGRMFKBPWYPPVW,47 ,13 ,4.1,FashFun,339,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGWJ7C397X678A,47 ,13 ,4.1,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHFSFFEM9DPRBP,47 ,13 ,4.1,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=NSTFZSFEWS4HBZRE,42 ,5 ,3.1,Serein,499,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH49YHAGZNXHHU,45 ,6 ,3.2,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZ3NKGBHK5HTT,40 ,11 ,4.1,FashFun,399,#N/A,#N/A,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGX6JH2NZASVDC,42 ,1 ,3.4,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGM2GG5GY8JRQZ,42 ,1 ,3.4,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGM2BRCYBYQV5H,42 ,1 ,3.4,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHGHUHBUHHXSMPA,38 ,2 ,3.6,FashFun,499,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGPZC6YY6YT3ZQ,38 ,2 ,3.8,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGPZC7JGQXZPYV,38 ,2 ,3.8,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGXM3RBAZYKHFK,37 ,19 ,4.5,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=KTAGDUU95F5HNDWG,37 ,7 ,3.3,Serein,450,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFZNUJ7HXHTWV,38,0,3.2,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZFDYHCZN7YJG,35,2,3.3,FashFun,399,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTHYVVXFZTZMJGJ,37 ,2 ,4.2,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGK9U7GN9UGG9J,34 ,7 ,3.6,Serein,449,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFSFYPKYJ7NVP,36,3,4.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFSFYEAGUGGEZ,36,3,4.3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTHFSFZQXB3ATB4,33 ,1 ,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREFNWA8E9HBCTSX,33 ,6 ,3.1,Serein,339,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGTAGXNBVG2V3G,34 ,1 ,4,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGHWHXRC3YAX6G,33 ,3 ,3.7,FashFun,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGWHAXYJQRSEKA,34 ,0 ,3.8,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGWHAXX2RFCGHV,34 ,0 ,3.8,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH2TSHHDMJ8UPS,31 ,3 ,3.5,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=BZRGXN4AGUCDNQFD,32 ,12 ,3.8,FashFun,379,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGV667RFYZ5RVM,31 ,0 ,3.6,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHGQ3T9K9ZR8SGA,31 ,0 ,3.9,FashFun,750,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGFGKZYCK8CH8M,27 ,3 ,3.9,Serein,399,Yes,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGYJH3TKQFFJEX,27,1,3.8,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGYJH3BGFYXMZA,27,1,3.8,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TROGFGKCUFNTFDRB,27 ,2 ,3,Serein,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEYYRXYP8U5P,27 ,3 ,3.7,FashFun,339,Yes,#N/A,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGKG2TPHBMQFCW,25 ,2 ,4,FashFun,449,Yes,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGKGFYBEYUPCFV,25 ,2 ,4,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=BZRGWH6QJYEZHS7K,27 ,3 ,3.8,FashFun,379,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTHFSFNSYWGYYCG,26 ,1 ,3.9,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH3CJFMGB4S8VZ,25,5,3.6,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH3CHYBNYEGFDH,25,5,3.6,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH2TU57M5HYJWU,28 ,6 ,3.9,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=BZRGWK9AAGG2RG35,24 ,1 ,3.6,FashFun,439,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=BZRGWK9BWCCCZZQV,24 ,1 ,3.6,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH2TT4RCKNEFM8,29 ,1 ,4.3,FashFun,429,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH2TT4DBYYSSGA,29 ,1 ,4.3,FashFun,609,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TROGUQTTCQ79VASK,23 ,6 ,4.2,FashFun,475,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREG2MK5YTVJP4V6,22 ,2 ,3.6,Serein,339,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEYXGEGZXWFK,21 ,1 ,4.2,FashFun,339,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH492VJFK8XESD,24 ,1 ,3.5,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZ942ZQMA42AG,20 ,2 ,3.5,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMG9J74N8FV24PH,20 ,3 ,3.5,Serein,449,Yes,#N/A,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGWZKAGVUM3EBE,19,2,3.4,FashFun,489,#N/A,#N/A,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZTYJFWTGBWEW,19 ,11 ,3.9,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH48Y7UAY4JZZA,38 ,11 ,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGTWYMKQTCEYBM,18 ,10 ,4.7,FashFun,389,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGZTZZGYS8H2Q2,20 ,4 ,3.8,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHGM7RVZ83GPAGU,17 ,1 ,3.2,FashFun,699,#N/A,Yes,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=KTAGFGKTZSG3RTBN,17 ,1 ,3.8,Serein,475,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGWJ7CBPWAGNE7,17 ,10 ,4.4,FashFun,399,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4YKNMFFHXJ7H,19,2,3.9,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4YKNG3JS5FGD,19,2,3.9,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4YKZMEMYNGK8,19,2,3.9,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4YKNVXZZTF4U,19,2,3.9,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4YKZQQJFGCTS,19,2,3.9,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4YKNAKGVPHJ4,19,2,3.9,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGZUFVFSNFYBJ5,16,0,4.1,FashFun,489,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH2VUR4SZGNKGD,16,0,4.1,FashFun,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGKFDEEYBJ8RYA,16,3,3.8,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGKFF3H3K8UHUK,17 ,0 ,3.7,FashFun,299,Yes,#N/A,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGMMEAHZ29YGHV,16 ,6 ,3.9,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGRMCUYRTDWBYS,16 ,6 ,3.9,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGCNQTFV5FFGBE,16 ,0 ,3.2,Serein,339,Yes,Yes,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGDF7G65ZNZRCG,16 ,0 ,4.4,Serein,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGFGG3KZZCHH6G,16 ,2 ,3.8,Serein,449,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGX6NDVM38WK4R,16 ,0 ,3.4,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGZTZZV2Y3AWSG,17 ,2 ,3.5,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH48XGMZURVR8C,17 ,2 ,3.5,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH4B34ZG5DXFZY,18 ,1 ,2.9,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGSJUFJU7BHBR5,15 ,1 ,2.8,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGSJUBBSB2DVHH,15 ,1 ,2.8,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHGQ3T7VX2ERRWS,15 ,3 ,3.5,FashFun,675,#N/A,#N/A,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=NSTGYN5NDTHSDMXH,15 ,3 ,3.3,Serein,499,#N/A,Yes,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGXZ38MDFTVRPT,14 ,10 ,4.1,FashFun,389,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGQH6HQDZCVMCW,14 ,2 ,3.6,FashFun,449,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZFDYDAMBNUYH,14,1,3.5,FashFun,399,#N/A,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZFDYYZRJT3PX,14,0,3.4,FashFun,399,#N/A,#N/A,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGSJSKT4RQJ3SY,15 ,1 ,3.5,FashFun,389,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGFH2ASFMJU9HY6,14 ,1 ,3.6,Serein,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=AZTGWGXS8DMSJCT7,14,1,4.1,FashFun,489,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHGQ3T7EMKT3BZM,14 ,3 ,4.3,FashFun,720,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGKFDCHM88JKHM,13,2,3.7,FashFun,489,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZCGYPG2TDRDG,13 ,0 ,3.6,FashFun,399,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGPZC7PDN4PXVT,13 ,0 ,3.8,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHGQ3T9GDWCNNGJ,13 ,0 ,3.8,FashFun,650,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH2TU45ZRENAD4,13 ,2 ,3.4,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TROGZ7YTPWXVFKCM,12 ,1 ,3.4,FashFun,475,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGFGHRZD4AHZ25,12 ,0 ,3.3,Serein,339,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGY6KTTBWMYHUW,12 ,1 ,3.8,Serein,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=NSTFZUAQWZEU8YFE,12 ,2 ,2.9,Serein,499,#N/A,#N/A,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGYZY4U5NWC9ZU,12 ,0 ,3.6,FashFun,619,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHYUN44MF5YDKQ,14 ,1 ,4.4,FashFun,619,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHFSFYV9BWGMDJ,14 ,1 ,4.4,FashFun,619,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=KTAFY8G2MHEW7CMB,11 ,3 ,3.5,Serein,399,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH4SRVMUSXNNWV,12 ,0 ,4.4,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGQ4ZBGYCG3ZC6,10 ,2 ,3.9,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZ7YRF4H9GW5J,10 ,0 ,3.8,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZCGBWXFEZ43V,11 ,1 ,3.1,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGBFN3P7XKQGTE,10 ,1 ,2.2,Serein,339,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGSJS86PC6C8ZC,10 ,0 ,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH2TU6DGWZQYCE,10 ,2 ,4.1,FashFun,619,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFSFYGCUPK3KM,11,1,3.6,FashFun,399,Yes,Yes,Yes,#N/A,#N/A,#N/A
